ID,Sentence DE,MOS,Sentence EN
661,"Ausgehend von Altpapier-Wiederverwendung wurden zunehmend Technologien erarbeitet, die die Wiederaufbereitung aller Arten von Altstoffen wirtschaftlich machen, wodurch Abfall zu einem bedeutenden Wirtschaftsgut wurde: Geprägt wurde dafür der Ausdruck Sekundärrohstoff.",4.75,"Starting with waste paper reuse, technologies were increasingly developed to make the reprocessing of all types of waste materials economical, turning waste into a significant economic asset: The term secondary raw material was coined for it."
662,"Zunehmend Bedeutung erlangt das Recycling auch bei Elementen, deren Vorkommen begrenzt sind oder deren Gewinnung aufwändig ist.",4.1,Recycling is also becoming increasingly important for elements whose deposits are limited or whose extraction is expensive.
663,"Das trifft besonders auf die in der Elektro- und Elektronikindustrie häufig verwendeten Seltenen Erden zu, die früher mit den weggeworfenen Geräten auf dem Müll landeten.",3.333333333,"This is especially true of the rare earths commonly used in the electrical and electronics industries, which used to end up in the trash with the discarded equipment."
664,"Schrott wird schon seit Urzeiten teils wiederverwertet, Eisenteile etwa durch Umschmieden .",3.25,"Scrap metal has been partly recycled since time immemorial, iron parts for example by reforging ."
665,"Besonders in Zeiten der Kriegswirtschaft wird auf Metallgegenstände des zivilen Gebrauches zurückgegriffen zwecks Sekundär-Rohstoffgewinnung zur Waffenproduktion, wie etwa 1940 unter dem Motto Metallspende des deutschen Volkes.",3.7,"Especially in times of war economy, metal objects of civilian use are resorted to for the purpose of secondary raw material extraction for weapons production, such as in 1940 under the motto Metal Donation of the German People."
666,"Die Verwertung von Fasern aus verwertbaren Altkleidern beherrschten bereits Papiermühlen der Renaissance Altpapier-Wiederverwertungsverfahren gab es schon seit 1774, sodann beschrieben von Justus Claproth .",4.6,"The utilization of fibers from usable old clothes already dominated paper mills of the Renaissance old paper recycling processes already existed since 1774, then described by Justus Claproth ."
667,"Sir Winston Leonard Spencer-Churchill KG OM CH PCc RA (* 30 November 1874 in Blenheim Palace, Oxfordshire; † 24 Januar 1965 in London) gilt als bedeutendster britischer Staatsmann des 20 Jahrhunderts.",2.0,"Sir Winston Leonard Spencer-Churchill KG OM CH PCc RA (b. 30 November 1874 at Blenheim Palace, Oxfordshire; † 24 January 1965 in London) is considered the most important British statesman of the 20th century."
668,Er war zweimal Premierminister (1940–1945 sowie 1951–1955) und führte Großbritannien durch den Zweiten Weltkrieg.,1.222222222,He was twice prime minister (1940-1945 as well as 1951-1955) and led Britain through World War II.
669,"Zuvor hatte er bereits mehrere Regierungsämter bekleidet, unter anderem das des Innenministers, des Ersten Lords der Admiralität und des Schatzkanzlers.",3.1,"He had previously held several government posts, including Home Secretary, First Lord of the Admiralty and Chancellor of the Exchequer."
670,Darüber hinaus trat er als Autor politischer und historischer Werke hervor und erhielt 1953 den Nobelpreis für Literatur.,2.571428571,"In addition, he emerged as an author of political and historical works and received the Nobel Prize for Literature in 1953."
672,"Nach einer Laufbahn als Offizier und Kriegsberichterstatter zog er 1901 als Abgeordneter ins Unterhaus ein, dem er über 60 Jahre lang angehören sollte.",4.0,"After a career as an officer and war correspondent, he moved to the House of Commons as an MP in 1901, where he was to serve for over 60 years."
674,Als Erster Lord der Admiralität betrieb Churchill ab 1911 die Modernisierung der Royal Navy.,2.222222222,"As First Lord of the Admiralty, Churchill pursued the modernization of the Royal Navy from 1911."
676,David Lloyd George holte ihn aber schon 1916 ins Kriegskabinett zurück.,1.888888889,"David Lloyd George, however, brought him back to the War Cabinet as early as 1916."
678,"Während der 1930er Jahre, in denen Churchills politische Karriere beendet schien, betätigte er sich vornehmlich als Publizist und Schriftsteller.",2.266666667,"During the 1930s, when Churchill's political career seemed to be over, he was primarily active as a publicist and writer."
679,"Als einer von wenigen Politikern warnte er Regierung, Parlament und Öffentlichkeit vor der aggressiven, revisionistischen Politik Nazi-Deutschlands, fand damit aber kaum Gehör.",3.3,"As one of a few politicians, he warned the government, parliament and the public against the aggressive, revisionist policies of Nazi Germany, but was hardly listened to."
680,"Erst bei Ausbruch des Zweiten Weltkriegs 1939 kehrte Churchill, der als erklärter Gegner Hitlers bekannt war, in die Regierung zurück, zunächst erneut als Erster Lord der Admiralität.",3.777777778,"Only at the outbreak of World War II in 1939, Churchill, who was known as an avowed opponent of Hitler, returned to the government, initially again as First Lord of the Admiralty."
681,"Als Premierminister Neville Chamberlain infolge der glücklosen alliierten Kriegführung zurücktreten musste, übernahm Winston Churchill am 10 Mai 1940 das Amt des Regierungschefs.",4.0,"When Prime Minister Neville Chamberlain had to resign as a result of the hapless Allied war effort, Winston Churchill took over as head of government on 10 May 1940."
682,"Mit seiner Weigerung, in Verhandlungen mit Hitler einzutreten, und mit seinen Reden stärkte er in den kritischen Monaten des Frühjahrs und Sommers 1940 den britischen Widerstandswillen.",3.444444444,"With his refusal to enter into negotiations with Hitler, and with his speeches, he strengthened the British will to resist during the critical months of the spring and summer of 1940."
683,"Außenpolitisch hatte er maßgeblichen Anteil am Zustandekommen der Anti-Hitler-Koalition zwischen Großbritannien, den USA und der Sowjetunion, die schließlich den Sieg über Deutschland und Japan errang.",4.0,"In foreign policy, he played a decisive role in the formation of the anti-Hitler coalition between Great Britain, the USA, and the Soviet Union, which finally brought about the victory overGermany and Japan."
684,Trotz dieses militärischen Triumphs verlor er die Unterhauswahlen des Jahres 1945.,2.1,"Despite this military triumph, he lost the House of Commons election of 1945."
685,Nach Kriegsende wurde Winston Churchill zum Vordenker eines politisch geeinten Europa.,1.8,"After the end of the war, Winston Churchill became the mastermind of a politically united Europe."
686,"Im Jahr 1951 erneut zum Premierminister gewählt, trat er nach einem Schlaganfall 1955 zurück.",2.1,"Elected prime minister again in 1951, he resigned after a stroke in 1955."
687,"Seinen Wahlkreis Woodford im Nordosten Londons vertrat er bis 1964, ein Jahr vor seinem Tod, im Unterhaus.",3.2,"He represented his constituency of Woodford in north-east London in the House of Commons until 1964, a year before his death."
688,"Geboren wurde Winston Churchill in Blenheim Palace, dem Schloss seines Großvaters John Spencer-Churchill, des 7 Herzogs von Marlborough.",1.666666667,"Winston Churchill was born at Blenheim Palace, the castle of his grandfather John Spencer-Churchill, the 7 Duke of Marlborough."
690,"Der Vater gehörte zu den Mitbegründern der modernen Konservativen Partei, war deren Vorsitzender, bekleidete verschiedene Ministerämter und galt zeitweilig als aussichtsreicher Anwärter auf das Amt des Premierministers.",4.3,"The father was one of the founders of the modern Conservative Party, was its leader, held various ministerial posts, and for a time was considered a promising candidate for the office of prime minister."
691,Churchills Großvater väterlicherseits gehörte als Duke of Marlborough dem britischen Hochadel an.,3.333333333,Churchill's paternal grandfather belonged to the British aristocracy as Duke of Marlborough.
692,"Wie in England üblich, erbte nur der älteste Sohn des Herzogs diesen Titel, nicht aber dessen jüngerer Bruder, Churchills Vater Randolph .",3.0,"As was customary in England, only the Duke's eldest son inherited this title, not his younger brother, Churchill's father Randolph ."
693,Winston Churchill galt demnach als Bürgerlicher.,1.923076923,Winston Churchill was thus considered a commoner.
694,"In den 1950er Jahren lehnte er die erbliche Peerswürde ab, er wurde jedoch 1953 zum Ritter des Hosenbandordens geschlagen und damit als „Sir Winston Churchill“ in den nichterblichen Adelsstand erhoben.",4.6,"In the 1950s he declined hereditary peerage, but he was knighted with the Order of the Garter in 1953, making him a non-hereditary peerage as ""Sir Winston Churchill""."
695,"Seine Herkunft aus der britischen Hocharistokratie sicherte ihm in seiner Jugend die Aufnahme in renommierte Internate und eine Laufbahn als Armeeoffizier, obwohl seine Leistungen als Schüler eher mangelhaft waren.",3.538461538,"His origins in the British high aristocracy secured him admission to prestigious boarding schools in his youth and a career as an army officer, although his performance as a student was rather poor."
696,"Von 1881 bis 1892 besuchte Churchill Eliteschulen in Ascot, Brighton und Harrow.",1.666666667,"From 1881 to 1892, Churchill attended elite schools in Ascot, Brighton, and Harrow."
697,"Das autoritäre Erziehungssystem dort widerstrebte ihm, und er blieb mehrfach sitzen.",2.9,"The authoritarian education system there disgusted him, and he remained several times sit."
698,"Nach der Schulzeit bewarb er sich beim Militär, fiel jedoch zweimal durch die Aufnahmeprüfung.",2.111111111,"After school, he applied for the army, but failed the entrance exam twice."
699,1893 kam er doch noch als Kadett nach Sandhurst und mit 21 Jahren als Kavallerieleutnant zum 4 Husarenregiment.,3.5,In 1893 he still came to Sandhurst as a cadet and at the age of 21 as a cavalry lieutenant to the 4 Hussar Regiment.
701,"Ohne schulischen Druck erwarb er sich nun auch eine profunde literarische Bildung und begann kurz darauf, selbst zu schreiben.",2.8,"Without school pressure, he now also acquired a profound literary education and shortly thereafter began to write himself."
702,"Bis zu seinem Lebensende sollte er als Journalist und Buchautor einen geschliffenen Stil pflegen, der ihm den Nobelpreis für Literatur einbrachte.",2.888888889,"To the end of his life, he was to cultivate a polished style as a journalist and book author that won him the Nobel Prize for Literature."
704,"Sportliche Betätigung war stets Teil seines Lebens, und für das ihm zugeschriebene Zitat No Sports gibt es keinen Beleg.",3.555555556,"Sporting activity was always part of his life, and there is no evidence for the quote No Sports attributed to him."
